날짜,지역,재난문자_건수,재난유형_리스트
2023-09-01,경기도,1,['전염병']
2023-09-01,경상남도,16,"['교통통제', '홍수', '호우', '산사태']"
2023-09-01,부산광역시,23,"['교통통제', '호우', '화재']"
2023-09-01,울산광역시,5,['호우']
2023-09-01,인천광역시,1,['홍수']
2023-09-01,전라남도,3,"['폭염', '호우']"
2023-09-01,제주특별자치도,2,['호우']
2023-09-01,충청북도,1,['전염병']
2023-09-02,강원특별자치도,3,['교통통제']
2023-09-02,경상남도,2,['호우']
2023-09-02,인천광역시,1,['홍수']
2023-09-02,제주특별자치도,1,['호우']
2023-09-03,강원특별자치도,2,['교통통제']
2023-09-03,부산광역시,1,['호우']
2023-09-04,경상남도,5,"['폭염', '교통통제']"
2023-09-04,광주광역시,1,['폭염']
2023-09-04,전라남도,6,"['폭염', '호우']"
2023-09-04,충청남도,3,"['폭염', '태풍']"
2023-09-04,충청북도,1,['폭염']
2023-09-05,경기도,5,"['폭염', '호우']"
2023-09-05,경상남도,4,"['폭염', '교통통제']"
2023-09-05,서울특별시,3,"['폭염', '호우', '화재']"
2023-09-05,인천광역시,1,['전염병']
2023-09-05,전라남도,3,['폭염']
2023-09-05,전라북도,1,['폭염']
2023-09-05,제주특별자치도,1,['수도']
2023-09-05,충청북도,1,['폭염']
2023-09-06,경기도,6,['폭염']
2023-09-06,경상남도,3,['교통통제']
2023-09-06,인천광역시,1,['전염병']
2023-09-06,전라남도,2,['폭염']
2023-09-06,전라북도,1,['폭염']
2023-09-06,충청남도,1,['폭염']
2023-09-06,충청북도,1,['폭염']
2023-09-07,경상남도,2,['교통통제']
2023-09-07,전라남도,2,"['폭염', '화재']"
2023-09-07,충청남도,1,['폭염']
2023-09-08,세종특별자치시,1,['수도']
2023-09-08,인천광역시,2,['전염병']
2023-09-09,경기도,3,"['수도', '환경오염사고']"
2023-09-09,임진강 수계지역(경기도,1,['홍수']
2023-09-09,전라북도,3,['환경오염사고']
2023-09-11,경상북도,1,['호우']
2023-09-11,서울특별시,2,['교통통제']
2023-09-12,서울특별시,4,['교통통제']
2023-09-12,인천광역시,1,['교통통제']
2023-09-13,강원특별자치도,3,"['호우', '산사태']"
2023-09-13,충청북도,1,['호우']
2023-09-14,경상남도,1,['교통사고']
2023-09-14,서울특별시,1,['화재']
2023-09-14,세종특별자치시,1,['수도']
2023-09-15,전라남도,2,['호우']
2023-09-15,충청남도,3,['환경오염사고']
2023-09-16,강원특별자치도,2,['호우']
2023-09-16,경기도,3,['호우']
2023-09-16,경상남도,27,"['교통통제', '호우']"
2023-09-16,경상북도,7,['호우']
2023-09-16,광주광역시,1,['호우']
2023-09-16,대전광역시,1,['호우']
2023-09-16,부산광역시,20,['호우']
2023-09-16,세종특별자치시,3,['호우']
2023-09-16,울산광역시,4,['호우']
2023-09-16,전라남도,21,['호우']
2023-09-16,전라북도,13,"['호우', '산사태']"
2023-09-16,제주특별자치도,1,['호우']
2023-09-16,충청남도,7,['호우']
2023-09-16,충청북도,7,"['교통통제', '호우', '산사태']"
2023-09-17,경상남도,6,"['교통통제', '호우']"
2023-09-17,부산광역시,22,"['한파', '호우', '산사태']"
2023-09-17,울산광역시,7,"['태풍', '호우']"
2023-09-17,전라남도,1,['호우']
2023-09-17,제주특별자치도,4,['호우']
2023-09-18,경상남도,2,['교통통제']
2023-09-18,경상북도,2,['산사태']
2023-09-18,부산광역시,1,['정전']
2023-09-18,세종특별자치시,1,['수도']
2023-09-19,경상남도,2,['교통통제']
2023-09-19,서울특별시,2,['교통통제']
2023-09-19,충청남도,2,['교통통제']
2023-09-20,강원특별자치도,8,"['호우', '산사태']"
2023-09-20,경기도,4,"['교통통제', '호우', '붕괴']"
2023-09-20,경상남도,17,"['교통통제', '강풍', '호우']"
2023-09-20,경상북도,44,"['홍수', '호우', '산사태', '강풍']"
2023-09-20,대구광역시,5,"['호우', '산사태']"
2023-09-20,대전광역시,9,"['홍수', '호우', '산사태']"
2023-09-20,부산광역시,24,"['호우', '산사태']"
2023-09-20,세종특별자치시,6,"['호우', '산사태']"
2023-09-20,울산광역시,7,['호우']
2023-09-20,인천광역시,1,['호우']
2023-09-20,전라남도,6,['호우']
2023-09-20,전라북도,5,['호우']
2023-09-20,제주특별자치도,1,['호우']
2023-09-20,충청남도,48,"['홍수', '호우', '산사태']"
2023-09-20,충청북도,19,"['호우', '산사태']"
2023-09-21,경기도,2,"['교통통제', '수도']"
2023-09-21,경상남도,3,"['교통통제', '강풍', '호우']"
2023-09-21,경상북도,4,"['풍랑', '호우', '산사태']"
2023-09-21,대구광역시,1,['호우']
2023-09-21,부산광역시,4,"['교통통제', '호우', '산사태']"
2023-09-21,울산광역시,2,['호우']
2023-09-21,충청남도,1,['홍수']
2023-09-21,충청북도,1,['호우']
2023-09-22,강원특별자치도,2,['교통통제']
2023-09-22,경상남도,2,['교통통제']
2023-09-22,경상북도,3,"['산불', '호우']"
2023-09-22,부산광역시,1,['호우']
2023-09-22,울산광역시,1,['교통통제']
2023-09-23,강원특별자치도,1,['교통통제']
2023-09-23,경상남도,2,['교통통제']
2023-09-23,부산광역시,1,['호우']
2023-09-23,인천광역시,1,['교통통제']
2023-09-23,충청남도,1,['교통통제']
2023-09-23,충청북도,2,['호우']
2023-09-24,경상남도,1,['교통통제']
2023-09-24,세종특별자치시,3,['정전']
2023-09-24,충청북도,1,['호우']
2023-09-25,경기도,1,['교통통제']
2023-09-25,경상남도,2,['교통통제']
2023-09-25,충청북도,2,"['교통통제', '전염병']"
2023-09-26,경기도,2,['교통통제']
2023-09-26,경상북도,1,['호우']
2023-09-26,충청북도,1,['전염병']
2023-09-27,경기도,1,['전염병']
2023-09-27,서울특별시,2,['교통통제']
2023-09-27,인천광역시,1,['화재']
2023-09-27,전라남도,1,['수도']
2023-09-27,충청북도,1,['전염병']
2023-09-28,전라남도,2,['교통사고']
2023-09-29,인천광역시,2,['화재']
2023-10-01,경기도,1,['화재']
2023-10-01,전라북도,1,['교통통제']
2023-10-02,경기도,1,['화재']
2023-10-04,경상남도,1,['교통사고']
2023-10-04,경상북도,1,['풍랑']
2023-10-04,전라남도,1,['강풍']
2023-10-05,전라북도,2,['화재']
2023-10-06,강원특별자치도,1,['화재']
2023-10-06,서울특별시,2,['화재']
2023-10-07,경상북도,1,['풍랑']
2023-10-07,서울특별시,4,"['교통통제', '통신']"
2023-10-08,강원특별자치도,1,['풍랑']
2023-10-09,전라남도,1,['수도']
2023-10-10,대전광역시,1,['교통통제']
2023-10-11,경기도,1,['화재']
2023-10-11,서울특별시,2,['교통통제']
2023-10-12,경기도,1,['화재']
2023-10-12,충청남도,4,"['교통통제', '교통사고', '화재']"
2023-10-17,경기도,3,['교통통제']
2023-10-18,전라남도,2,['수도']
2023-10-20,전라남도,3,"['교통통제', '강풍']"
2023-10-21,경상남도,1,['교통통제']
2023-10-21,충청북도,1,['교통사고']
2023-10-22,경상남도,2,['교통통제']
2023-10-23,광주광역시,2,['화재']
2023-10-24,경기도,2,['교통통제']
2023-10-25,경기도,3,"['교통통제', '교통사고', '수도']"
2023-10-25,경상남도,2,"['전염병', '수도']"
2023-10-25,대전광역시,1,['지진']
2023-10-25,충청남도,1,['지진']
2023-10-26,강원특별자치도,1,['호우']
2023-10-26,경기도,1,['교통통제']
2023-10-26,전라남도,1,['강풍']
2023-10-26,충청남도,1,['지진']
2023-10-27,경기도,1,['교통통제']
2023-10-27,경상남도,1,['교통사고']
2023-10-27,경상북도,2,['풍랑']
2023-10-27,전라남도,2,['교통사고']
2023-10-28,강원특별자치도,3,['풍랑']
2023-10-28,부산광역시,1,['산사태']
2023-10-29,강원특별자치도,2,['풍랑']
2023-10-30,서울특별시,1,['교통통제']
2023-10-31,경상남도,2,['교통사고']
2023-10-31,인천광역시,1,['교통사고']
2023-11-01,경기도,2,"['산불', '화재']"
2023-11-01,대전광역시,2,['환경오염사고']
2023-11-02,경기도,2,['화재']
2023-11-03,경상북도,1,['환경오염사고']
2023-11-04,강원특별자치도,1,['풍랑']
2023-11-04,서울특별시,1,['교통통제']
2023-11-04,인천광역시,1,['호우']
2023-11-05,강원특별자치도,3,['호우']
2023-11-05,경기도,21,"['강풍', '호우']"
2023-11-05,경상남도,2,"['강풍', '호우']"
2023-11-05,경상북도,1,['강풍']
2023-11-05,서울특별시,3,"['강풍', '호우']"
2023-11-05,세종특별자치시,1,['강풍']
2023-11-05,충청남도,2,"['강풍', '호우']"
2023-11-06,강원특별자치도,16,"['한파', '강풍', '산불', '호우', '풍랑']"
2023-11-06,경기도,26,"['한파', '강풍', '호우', '풍랑']"
2023-11-06,경상남도,2,"['강풍', '호우']"
2023-11-06,경상북도,10,"['한파', '강풍', '풍랑']"
2023-11-06,대전광역시,1,['호우']
2023-11-06,부산광역시,10,"['강풍', '호우']"
2023-11-06,서울특별시,12,"['한파', '강풍']"
2023-11-06,세종특별자치시,2,['강풍']
2023-11-06,인천광역시,3,['강풍']
2023-11-06,전라남도,6,"['강풍', '호우']"
2023-11-06,전라북도,1,['풍랑']
2023-11-06,제주특별자치도,1,['강풍']
2023-11-06,충청남도,10,"['강풍', '풍랑']"
2023-11-07,경기도,2,['한파']
2023-11-07,경상북도,1,['한파']
2023-11-07,대구광역시,1,['한파']
2023-11-07,서울특별시,1,['화재']
2023-11-09,강원특별자치도,1,['산불']
2023-11-10,경기도,1,['화재']
2023-11-10,경상남도,5,"['한파', '교통사고']"
2023-11-10,경상북도,8,"['한파', '풍랑']"
2023-11-10,부산광역시,1,['한파']
2023-11-10,충청북도,2,['한파']
2023-11-11,강원특별자치도,2,['풍랑']
2023-11-11,경상남도,2,['한파']
2023-11-11,경상북도,1,['한파']
2023-11-11,충청남도,1,['화재']
2023-11-12,경상북도,1,['한파']
2023-11-12,부산광역시,1,['한파']
2023-11-12,서울특별시,1,['화재']
2023-11-13,강원특별자치도,1,['교통통제']
2023-11-13,경상남도,1,['화재']
2023-11-13,경상북도,1,['한파']
2023-11-14,강원특별자치도,2,"['교통통제', '산사태']"
2023-11-14,경기도,2,"['교통통제', '화재']"
2023-11-14,경상북도,1,['화재']
2023-11-14,서울특별시,1,['화재']
2023-11-15,경상북도,1,['화재']
2023-11-16,강원특별자치도,3,['대설']
2023-11-16,경기도,6,"['한파', '대설']"
2023-11-16,경상북도,3,"['호우', '대설']"
2023-11-16,전라북도,1,['대설']
2023-11-16,충청남도,2,"['한파', '대설']"
2023-11-16,충청북도,1,['한파']
2023-11-17,경기도,5,"['한파', '대설']"
2023-11-17,경상남도,3,"['강풍', '대설']"
2023-11-17,경상북도,8,"['한파', '강풍', '풍랑', '대설']"
2023-11-17,대구광역시,1,['대설']
2023-11-17,세종특별자치시,2,['대설']
2023-11-17,전라남도,2,['대설']
2023-11-17,전라북도,2,"['한파', '대설']"
2023-11-17,제주특별자치도,4,"['풍랑', '강풍', '대설']"
2023-11-17,충청남도,9,"['풍랑', '대설']"
2023-11-17,충청북도,2,['대설']
2023-11-18,경기도,1,['대설']
2023-11-18,경상남도,10,"['한파', '강풍', '대설']"
2023-11-18,경상북도,2,['강풍']
2023-11-18,광주광역시,2,['대설']
2023-11-18,대전광역시,1,['대설']
2023-11-18,부산광역시,13,"['한파', '교통통제', '화재', '대설']"
2023-11-18,서울특별시,1,['화재']
2023-11-18,세종특별자치시,1,['대설']
2023-11-18,울산광역시,2,"['한파', '대설']"
2023-11-18,전라남도,4,"['강풍', '대설']"
2023-11-18,전라북도,5,"['한파', '대설']"
2023-11-18,충청남도,3,"['한파', '강풍', '대설']"
2023-11-20,경상북도,2,['산불']
2023-11-20,서울특별시,1,['화재']
2023-11-21,인천광역시,2,['민방공']
2023-11-23,강원특별자치도,5,['한파']
2023-11-23,경기도,8,['한파']
2023-11-23,경상북도,6,"['한파', '풍랑', '산불']"
2023-11-23,부산광역시,6,['한파']
2023-11-23,서울특별시,4,['한파']
2023-11-23,세종특별자치시,1,['대설']
2023-11-23,전라남도,3,"['한파', '대설']"
2023-11-24,강원특별자치도,1,['한파']
2023-11-24,경기도,4,"['한파', '대설']"
2023-11-24,경상남도,3,['한파']
2023-11-24,경상북도,4,"['한파', '강풍']"
2023-11-24,부산광역시,4,['한파']
2023-11-24,세종특별자치시,1,['한파']
2023-11-24,충청남도,2,['한파']
2023-11-25,경기도,1,['정전']
2023-11-25,경상남도,1,['한파']
2023-11-25,경상북도,1,['한파']
2023-11-25,전라남도,1,['교통사고']
2023-11-25,충청남도,2,"['지진', '화재']"
2023-11-26,경기도,1,['화재']
2023-11-27,경상북도,1,['한파']
2023-11-28,경기도,6,"['화재', '대설']"
2023-11-28,경상남도,1,['호우']
2023-11-28,경상북도,1,['강풍']
2023-11-28,전라남도,1,['수도']
2023-11-29,강원특별자치도,5,"['한파', '대설']"
2023-11-29,경기도,8,"['한파', '대설']"
2023-11-29,경상북도,3,"['한파', '강풍']"
2023-11-29,세종특별자치시,1,['대설']
2023-11-29,충청북도,2,"['교통통제', '대설']"
2023-11-30,강원특별자치도,2,['지진']
2023-11-30,경기도,3,['한파']
2023-11-30,경상남도,1,['수도']
2023-11-30,경상북도,2,"['통신', '산불']"
2023-11-30,부산광역시,1,['지진']
2023-11-30,세종특별자치시,2,"['지진', '대설']"
2023-11-30,울산광역시,1,['지진']
2023-11-30,전라남도,4,"['한파', '대설']"
2023-11-30,전라북도,4,"['지진', '대설']"
2023-11-30,충청남도,1,['한파']
2023-12-01,대구광역시,2,['환경오염사고']
2023-12-01,전라남도,3,['대설']
2023-12-01,제주특별자치도,1,['대설']
2023-12-01,충청남도,5,"['한파', '교통통제', '대설']"
2023-12-05,경상남도,1,['교통사고']
2023-12-05,부산광역시,2,['화재']
2023-12-05,세종특별자치시,1,['정전']
2023-12-06,강원특별자치도,3,"['한파', '대설']"
2023-12-06,경상남도,1,['한파']
2023-12-06,경상북도,2,"['한파', '강풍']"
2023-12-06,울산광역시,1,['가뭄']
2023-12-07,경기도,2,"['한파', '대설']"
2023-12-07,경상남도,1,['한파']
2023-12-07,경상북도,1,['산불']
2023-12-08,강원특별자치도,1,['건조']
2023-12-08,경기도,1,['화재']
2023-12-08,세종특별자치시,1,['교통사고']
2023-12-09,세종특별자치시,1,['정전']
2023-12-09,전라북도,1,['전염병']
2023-12-10,부산광역시,1,['호우']
2023-12-11,강원특별자치도,12,"['한파', '풍랑', '호우', '대설']"
2023-12-11,경상남도,1,['강풍']
2023-12-11,경상북도,9,"['강풍', '호우', '산사태', '풍랑']"
2023-12-11,울산광역시,1,['풍랑']
2023-12-11,전라남도,2,"['강풍', '호우']"
2023-12-11,제주특별자치도,1,['호우']
2023-12-11,충청북도,1,['교통사고']
2023-12-12,강원특별자치도,1,['대설']
2023-12-12,경기도,1,['대설']
2023-12-12,경상북도,2,"['강풍', '풍랑']"
2023-12-12,대전광역시,4,['화재']
2023-12-13,경상남도,2,['대설']
2023-12-14,강원특별자치도,7,"['한파', '대설']"
2023-12-14,경상북도,1,['호우']
2023-12-15,강원특별자치도,22,"['한파', '대설', '풍랑', '호우', '교통통제']"
2023-12-15,경기도,16,"['한파', '호우', '대설']"
2023-12-15,경상남도,3,['한파']
2023-12-15,경상북도,9,"['한파', '풍랑', '호우', '강풍']"
2023-12-15,광주광역시,1,['한파']
2023-12-15,대구광역시,1,['한파']
2023-12-15,부산광역시,6,"['한파', '호우']"
2023-12-15,서울특별시,4,['한파']
2023-12-15,세종특별자치시,1,['호우']
2023-12-15,울산광역시,1,['호우']
2023-12-15,전라남도,12,"['한파', '강풍', '대설']"
2023-12-15,전라북도,9,"['한파', '대설']"
2023-12-15,제주특별자치도,2,['환경오염사고']
2023-12-15,충청남도,5,"['한파', '호우']"
2023-12-15,충청북도,1,['한파']
2023-12-16,강원특별자치도,10,"['한파', '교통통제', '풍랑', '대설']"
2023-12-16,경기도,33,"['한파', '교통사고', '대설']"
2023-12-16,경상남도,8,"['한파', '호우', '대설']"
2023-12-16,경상북도,21,"['한파', '강풍', '화재', '대설']"
2023-12-16,광주광역시,1,['대설']
2023-12-16,대구광역시,2,['한파']
2023-12-16,대전광역시,1,['한파']
2023-12-16,부산광역시,16,['한파']
2023-12-16,서울특별시,7,"['한파', '강풍']"
2023-12-16,세종특별자치시,3,['대설']
2023-12-16,울산광역시,2,['한파']
2023-12-16,전라남도,27,"['한파', '풍랑', '대설']"
2023-12-16,전라북도,19,"['한파', '교통사고', '대설']"
2023-12-16,제주특별자치도,6,"['풍랑', '강풍', '대설']"
2023-12-16,충청남도,30,"['한파', '대설']"
2023-12-16,충청북도,20,"['한파', '대설']"
2023-12-17,강원특별자치도,6,"['한파', '풍랑']"
2023-12-17,경기도,23,"['한파', '대설']"
2023-12-17,경상남도,3,['한파']
2023-12-17,경상북도,13,"['한파', '태풍', '풍랑', '강풍']"
2023-12-17,광주광역시,1,['대설']
2023-12-17,부산광역시,4,['한파']
2023-12-17,서울특별시,1,['한파']
2023-12-17,세종특별자치시,1,['대설']
2023-12-17,울산광역시,1,['한파']
2023-12-17,전라남도,11,"['한파', '대설']"
2023-12-17,전라북도,14,"['한파', '화재', '대설']"
2023-12-17,제주특별자치도,4,['대설']
2023-12-17,충청남도,15,"['한파', '대설']"
2023-12-17,충청북도,8,['한파']
2023-12-18,강원특별자치도,1,['교통통제']
2023-12-18,경기도,12,"['한파', '교통사고', '교통']"
2023-12-18,경상남도,2,"['한파', '건조']"
2023-12-18,경상북도,1,['한파']
2023-12-18,부산광역시,1,['한파']
2023-12-18,세종특별자치시,1,['한파']
2023-12-18,인천광역시,1,['대설']
2023-12-18,제주특별자치도,2,['대설']
2023-12-18,충청남도,3,['한파']
2023-12-18,충청북도,2,['한파']
2023-12-19,강원특별자치도,3,"['한파', '교통통제', '교통']"
2023-12-19,경기도,10,"['한파', '대설']"
2023-12-19,경상남도,1,['건조']
2023-12-19,대전광역시,1,['화재']
2023-12-19,부산광역시,2,['대설']
2023-12-19,전라남도,1,['한파']
2023-12-19,충청북도,1,['대설']
2023-12-20,강원특별자치도,8,['한파']
2023-12-20,경기도,40,"['한파', '화재', '대설']"
2023-12-20,경상남도,8,"['한파', '대설']"
2023-12-20,경상북도,19,"['한파', '강풍', '대설']"
2023-12-20,광주광역시,4,['대설']
2023-12-20,대구광역시,4,"['한파', '대설']"
2023-12-20,대전광역시,1,['한파']
2023-12-20,부산광역시,3,['한파']
2023-12-20,서울특별시,5,['한파']
2023-12-20,세종특별자치시,2,['대설']
2023-12-20,울산광역시,1,['대설']
2023-12-20,인천광역시,1,['한파']
2023-12-20,전라남도,31,"['한파', '대설']"
2023-12-20,전라북도,25,"['한파', '대설']"
2023-12-20,제주특별자치도,3,"['강풍', '대설']"
2023-12-20,충청남도,30,"['한파', '대설']"
2023-12-20,충청북도,10,['한파']
2023-12-21,강원특별자치도,6,['한파']
2023-12-21,경기도,23,['한파']
2023-12-21,경상남도,3,['한파']
2023-12-21,경상북도,13,"['한파', '강풍', '풍랑', '대설']"
2023-12-21,광주광역시,3,['대설']
2023-12-21,대구광역시,1,['한파']
2023-12-21,부산광역시,1,['한파']
2023-12-21,세종특별자치시,1,['대설']
2023-12-21,전라남도,36,"['한파', '대설']"
2023-12-21,전라북도,18,"['한파', '대설']"
2023-12-21,제주특별자치도,12,"['풍랑', '강풍', '대설']"
2023-12-21,충청남도,23,"['한파', '교통사고', '대설']"
2023-12-21,충청북도,11,"['한파', '화재']"
2023-12-22,강원특별자치도,3,"['한파', '건조', '대설']"
2023-12-22,경기도,14,['한파']
2023-12-22,경상북도,11,"['한파', '강풍', '풍랑']"
2023-12-22,대구광역시,2,['한파']
2023-12-22,세종특별자치시,1,['한파']
2023-12-22,전라남도,15,"['한파', '대설']"
2023-12-22,전라북도,3,['대설']
2023-12-22,제주특별자치도,4,['대설']
2023-12-22,충청남도,11,"['한파', '대설']"
2023-12-22,충청북도,10,['한파']
2023-12-23,경기도,5,"['한파', '화재', '대설']"
2023-12-23,경상남도,4,"['한파', '교통사고', '지진']"
2023-12-23,경상북도,4,"['한파', '지진', '건조']"
2023-12-23,대구광역시,1,['한파']
2023-12-23,세종특별자치시,1,['지진']
2023-12-23,전라북도,4,['지진']
2023-12-23,제주특별자치도,3,"['교통사고', '대설']"
2023-12-23,충청남도,2,"['한파', '대설']"
2023-12-23,충청북도,1,['한파']
2023-12-24,경기도,14,"['한파', '대설']"
2023-12-24,경상남도,3,['대설']
2023-12-24,경상북도,1,['대설']
2023-12-24,부산광역시,12,"['한파', '대설']"
2023-12-24,서울특별시,1,['대설']
2023-12-24,울산광역시,1,['화재']
2023-12-24,인천광역시,4,"['화재', '대설']"
2023-12-24,전라남도,3,['대설']
2023-12-24,전라북도,6,['대설']
2023-12-24,제주특별자치도,2,['대설']
2023-12-24,충청남도,6,['대설']
2023-12-24,충청북도,1,['대설']
2023-12-25,강원특별자치도,4,['대설']
2023-12-25,경기도,20,"['한파', '대설']"
2023-12-25,경상남도,1,['한파']
2023-12-25,서울특별시,1,['대설']
2023-12-25,세종특별자치시,1,['대설']
2023-12-25,인천광역시,1,['대설']
2023-12-25,제주특별자치도,2,['대설']
2023-12-25,충청남도,2,['대설']
2023-12-27,경기도,1,['미세먼지']
2023-12-27,광주광역시,3,['통신']
2023-12-27,대구광역시,1,['화재']
2023-12-27,서울특별시,1,['미세먼지']
2023-12-28,경기도,1,['미세먼지']
2023-12-28,제주특별자치도,3,['대설']
2023-12-29,경상북도,2,"['풍랑', '대설']"
2023-12-29,충청북도,1,['교통사고']
2023-12-30,강원특별자치도,20,['대설']
2023-12-30,경기도,30,['대설']
2023-12-30,경상북도,5,"['한파', '풍랑', '강풍', '대설']"
2023-12-30,서울특별시,8,['대설']
2023-12-30,인천광역시,4,['대설']
2023-12-30,충청남도,1,['화재']
2023-12-30,충청북도,1,['대설']
2023-12-31,강원특별자치도,7,"['풍랑', '대설']"
2023-12-31,경기도,6,"['한파', '교통', '대설']"
2023-12-31,경상남도,1,['화재']
2023-12-31,경상북도,1,['강풍']
2023-12-31,전라남도,1,['강풍']
2023-12-31,충청북도,2,"['화재', '대설']"
2024-01-01,강원특별자치도,17,"['지진해일', '폭발', '풍랑', '화재', '교통통제']"
2024-01-01,경기도,1,['한파']
2024-01-01,경상북도,5,"['태풍', '지진해일']"
2024-01-01,부산광역시,1,['지진해일']
2024-01-02,강원특별자치도,2,"['화재', '교통']"
2024-01-02,경상남도,1,['대설']
2024-01-02,경상북도,2,['대설']
2024-01-02,대구광역시,2,"['화재', '대설']"
2024-01-02,부산광역시,5,"['한파', '대설']"
2024-01-03,경기도,3,"['정전', '화재', '대설']"
2024-01-03,경상남도,2,['대설']
2024-01-03,경상북도,7,"['한파', '대설']"
2024-01-03,대구광역시,1,['대설']
2024-01-03,부산광역시,2,"['교통', '대설']"
2024-01-03,전라남도,1,['수도']
2024-01-03,제주특별자치도,1,['대설']
2024-01-04,경기도,4,"['한파', '호우']"
2024-01-04,경상남도,2,"['한파', '풍랑']"
2024-01-04,세종특별자치시,7,"['한파', '교통사고']"
2024-01-05,경기도,1,['대설']
2024-01-05,경상남도,1,['한파']
2024-01-05,대구광역시,2,['환경오염사고']
2024-01-05,세종특별자치시,1,['한파']
2024-01-05,충청남도,2,['한파']
2024-01-06,강원특별자치도,1,['대설']
2024-01-06,경기도,13,"['한파', '교통', '대설']"
2024-01-06,경상남도,1,['한파']
2024-01-06,서울특별시,2,['대설']
2024-01-06,세종특별자치시,2,['한파']
2024-01-06,인천광역시,2,['대설']
2024-01-06,제주특별자치도,1,['지진']
2024-01-06,충청남도,4,"['한파', '대설']"
2024-01-06,충청북도,1,['대설']
2024-01-07,강원특별자치도,1,['한파']
2024-01-07,경기도,9,"['한파', '대설']"
2024-01-07,경상남도,3,"['한파', '대설']"
2024-01-07,경상북도,6,"['한파', '강풍']"
2024-01-07,대구광역시,1,['한파']
2024-01-07,부산광역시,1,['한파']
2024-01-07,세종특별자치시,2,['한파']
2024-01-07,인천광역시,1,['민방공']
2024-01-07,전라남도,3,['한파']
2024-01-07,전라북도,1,['한파']
2024-01-07,충청남도,5,"['한파', '대설']"
2024-01-07,충청북도,4,['한파']
2024-01-08,경기도,13,"['한파', '대설']"
2024-01-08,경상남도,1,['한파']
2024-01-08,경상북도,3,"['한파', '산불', '대설']"
2024-01-08,서울특별시,4,"['화재', '대설']"
2024-01-08,인천광역시,2,['대설']
2024-01-08,충청남도,4,"['한파', '화재']"
2024-01-08,충청북도,2,['한파']
2024-01-09,강원특별자치도,14,"['한파', '대설']"
2024-01-09,경기도,29,"['한파', '화재', '대설']"
2024-01-09,경상남도,9,"['한파', '대설']"
2024-01-09,경상북도,22,['대설']
2024-01-09,대구광역시,5,"['태풍', '대설']"
2024-01-09,대전광역시,2,['대설']
2024-01-09,부산광역시,7,['대설']
2024-01-09,서울특별시,5,['대설']
2024-01-09,세종특별자치시,1,['대설']
2024-01-09,울산광역시,1,['대설']
2024-01-09,인천광역시,1,['대설']
2024-01-09,전라남도,1,['대설']
2024-01-09,충청남도,10,['대설']
2024-01-09,충청북도,16,['대설']
2024-01-10,강원특별자치도,2,['대설']
2024-01-10,경기도,9,"['한파', '화재', '대설']"
2024-01-10,경상남도,11,"['한파', '교통사고', '대설']"
2024-01-10,경상북도,11,"['풍랑', '대설']"
2024-01-10,대구광역시,1,['대설']
2024-01-10,부산광역시,1,['한파']
2024-01-10,세종특별자치시,1,['대설']
2024-01-10,울산광역시,2,['대설']
2024-01-10,제주특별자치도,3,"['화재', '대설']"
2024-01-10,충청남도,2,['대설']
2024-01-10,충청북도,5,['대설']
2024-01-11,강원특별자치도,2,['화재']
2024-01-11,경기도,1,['화재']
2024-01-11,경상남도,1,['교통사고']
2024-01-11,경상북도,1,['한파']
2024-01-11,충청남도,1,['건조']
2024-01-12,강원특별자치도,1,['수도']
2024-01-12,경기도,1,['대설']
2024-01-12,경상북도,1,['풍랑']
2024-01-12,부산광역시,1,['교통']
2024-01-13,강원특별자치도,1,['수도']
2024-01-14,강원특별자치도,9,['대설']
2024-01-14,경기도,20,"['한파', '교통', '대설']"
2024-01-14,경상북도,4,"['한파', '호우', '정전']"
2024-01-14,서울특별시,1,['한파']
2024-01-14,세종특별자치시,1,['한파']
2024-01-14,충청북도,1,['대설']
2024-01-15,강원특별자치도,1,['한파']
2024-01-15,경기도,10,"['한파', '화재', '대설']"
2024-01-15,경상남도,1,['화재']
2024-01-15,충청남도,2,['한파']
2024-01-15,충청북도,1,['한파']
2024-01-16,경기도,2,['한파']
2024-01-16,경상남도,1,['한파']
2024-01-17,강원특별자치도,6,['대설']
2024-01-17,경기도,13,"['한파', '화재', '대설']"
2024-01-17,경상북도,1,['한파']
2024-01-17,서울특별시,2,"['수도', '대설']"
2024-01-17,충청남도,2,"['한파', '교통사고']"
2024-01-17,충청북도,1,['대설']
2024-01-18,강원특별자치도,1,['대설']
2024-01-18,경기도,7,['대설']
2024-01-18,경상남도,1,['한파']
2024-01-18,충청남도,1,['한파']
2024-01-18,충청북도,1,['대설']
2024-01-19,강원특별자치도,2,['대설']
2024-01-19,경상남도,2,"['교통사고', '호우']"
2024-01-19,경상북도,2,['풍랑']
2024-01-20,강원특별자치도,11,['대설']
2024-01-20,경기도,1,['대설']
2024-01-20,경상남도,3,"['교통통제', '호우']"
2024-01-20,경상북도,6,"['풍랑', '대설']"
2024-01-20,대구광역시,1,['대설']
2024-01-20,충청북도,1,['대설']
2024-01-21,강원특별자치도,1,['한파']
2024-01-21,경기도,11,['한파']
2024-01-21,경상남도,5,"['한파', '교통통제', '호우']"
2024-01-21,경상북도,2,['한파']
2024-01-21,부산광역시,2,['화재']
2024-01-21,서울특별시,3,['한파']
2024-01-21,인천광역시,5,"['한파', '화재', '대설']"
2024-01-21,전북특별자치도,2,"['교통통제', '산사태']"
